Ad_link,location,house_type,sqft,bedrooms,bathrooms,furnishing,constr_info,floor_no,facing,price
https://www.olx.in/item/2-bhk-on-highway-kharar-landran-road-mohali-iid-1686002436,"Sector 127, Mohali, Punjab",['Apartments'],['990'],['2'],['2'],['Semi-Furnished'],['Ready to Move'],['2'],['North-East'],"₹ 27,50,000"
https://www.olx.in/item/5342-dwaraka-nagar-andarkuppam-manali-new-town-iid-1686002433,"Edayanchavadi, Chennai, Tamil Nadu",['Houses & Villas'],['1170'],['2'],['3'],['Unfurnished'],['New Launch'],['3'],['South'],"₹ 35,00,000"
https://www.olx.in/item/2-bhk-sf-flat-for-sale-in-kharghar-sec10-iid-1686002420,"Kharghar, Navi Mumbai, Maharashtra",['Apartments'],['1132'],['2'],['2'],['Semi-Furnished'],['Ready to Move'],['1'],['North-East'],"₹ 95,00,000"
https://www.olx.in/item/luxurious-1bhk-flat-in-jogeshwari-west-iid-1666178706,"Jogeshwari West, Mumbai, Maharashtra",['Apartments'],['550'],['1'],['2'],['Unfurnished'],['Under Construction'],,,"₹ 75,00,000"
https://www.olx.in/item/ready-to-move-2-bhk-in-prestine-green-with-all-modern-aminites-iid-1686002359,"Sector 1 Noida extension, Greater Noida, Uttar Pradesh",['Apartments'],['910'],['2'],['2'],['Semi-Furnished'],['Ready to Move'],['3'],['North-East'],"₹ 20,97,222"
https://www.olx.in/item/opp-arya-villa-nr-ashray-platina-new-ranip-ahmedabad-iid-1686002347,"Chandlodia, Ahmedabad, Gujarat",['Apartments'],['650'],['1'],['1'],['Semi-Furnished'],['Ready to Move'],['3'],['North'],"₹ 25,00,000"
https://www.olx.in/item/1bhk-individual-luxury-house-low-price-iid-1681550963,"Veppampattu railway station, Chennai, Tamil Nadu",['Houses & Villas'],['550'],['1'],['1'],['Semi-Furnished'],['Ready to Move'],['1'],['East'],"₹ 23,00,000"
https://www.olx.in/item/new-posh-4-bhkedapallyvarapuzhakoonammavuall-common-faciliti46n-iid-1598977293,"Edapally, Kochi, Kerala",['Houses & Villas'],['1560'],['4'],['3'],['Semi-Furnished'],['Ready to Move'],,['East'],"₹ 46,00,000"
https://www.olx.in/item/construction-karwaye-with-material-bhopal-me-kanhi-bhi-iid-1683896058,"Barkheri Kalan, Bhopal, Madhya Pradesh",['Houses & Villas'],['000'],['3'],['2'],['Unfurnished'],['Under Construction'],['00'],['East'],"₹ 13,00,000"
https://www.olx.in/item/2-bhk-fully-furnished-flat-in-k-s-town-near-kengeri-metro-station-iid-1684235211,"Kengeri Satellite Town, Bengaluru, Karnataka",['Apartments'],['1100'],['2'],['2'],['Furnished'],['Ready to Move'],['3'],['North-East'],"₹ 35,00,000"
https://www.olx.in/item/ready-to-move-1-bhk-flat-iid-1686002305,"Siddartha Vihar, Ghaziabad, Uttar Pradesh",['Apartments'],['32'],['1'],['1'],['Semi-Furnished'],['Ready to Move'],['4'],,"₹ 11,50,000"
https://www.olx.in/item/3bhk-ultra-luxury-flat-2699-lac-kirni-patak-vaishali-nagar-ex-iid-1672302741,"Vaishali Nagar, Jaipur, Rajasthan",['Builder Floors'],['1050'],['3'],['2'],['Semi-Furnished'],['Ready to Move'],['1'],['East'],"₹ 26,99,456"
https://www.olx.in/item/-iid-1686002246,"Banjarawala, Dehradun, Uttaranchal",['Houses & Villas'],['800'],['2'],['1'],['Furnished'],['New Launch'],['1'],['West'],"₹ 36,99,999"
https://www.olx.in/item/1bhk-for-sale-in-univarsal-cubical-jogeshwari-west-iid-1665417063,"Jogeshwari West, Mumbai, Maharashtra",['Apartments'],['700'],['1'],['2'],['Unfurnished'],['Ready to Move'],,,"₹ 1,20,00,000"
https://www.olx.in/item/2bhk-spacious-ready-to-move-flats-iid-1686002149,"Sector 127, Mohali, Punjab",['Builder Floors'],['990'],['2'],['2'],['Semi-Furnished'],['Ready to Move'],['2'],['North-East'],"₹ 27,50,000"
https://www.olx.in/item/2bhk-house-for-sale-coimbatore-iid-1673125482,"Madukkarai, Coimbatore, Tamil Nadu",['Houses & Villas'],['1150'],['2'],['3'],['Semi-Furnished'],['Ready to Move'],['1'],['North-East'],"₹ 33,00,000"
https://www.olx.in/item/luxurious-laskaria-pearl-in-jogeshwari-west-iid-1664251227,"Jogeshwari West, Mumbai, Maharashtra",['Apartments'],['500'],['1'],['1'],['Unfurnished'],['Under Construction'],,,"₹ 75,00,000"
https://www.olx.in/item/2bhk-flat-for-sale-kirni-patak-vaishali-nagar-ex-iid-1672301746,"Vaishali Nagar, Jaipur, Rajasthan",['Builder Floors'],['900'],['2'],['2'],['Semi-Furnished'],['Ready to Move'],['1'],['East'],"₹ 20,99,963"
https://www.olx.in/item/individual-villas-sale-coimbatore-iid-1682144580,"Sundarapuram, Coimbatore, Tamil Nadu",['Houses & Villas'],['1000'],['1'],['1'],['Unfurnished'],['Under Construction'],['1'],['North'],"₹ 33,00,000"
https://www.olx.in/item/-iid-1686001987,"Banjarawala, Dehradun, Uttaranchal",['Houses & Villas'],['1000'],['2'],['3'],['Furnished'],['New Launch'],['1'],['South'],"₹ 52,00,000"
https://www.olx.in/item/1bhk-flats-for-sale-in-jogeshwari-west-iid-1663455894,"Jogeshwari West, Mumbai, Maharashtra",['Apartments'],['590'],['1'],['1'],['Unfurnished'],['Ready to Move'],,,"₹ 1,05,00,000"
https://www.olx.in/item/near-cochin-university-2nd-cross-seaport-bye-lane-iid-1686001922,"Kochi University, Kochi, Kerala",['Houses & Villas'],['1500'],['2'],['2'],['Semi-Furnished'],['Ready to Move'],['1'],['North'],"₹ 15,000"
https://www.olx.in/item/gated-society-sector-115-mohali-iid-1686001919,"Sector 127, Mohali, Punjab",['Apartments'],['990'],['2'],['2'],['Semi-Furnished'],['Ready to Move'],['2'],['North-West'],"₹ 27,50,000"
https://www.olx.in/item/4-bhk-flat-iid-1686001917,"Scheme No 2, Alwar, Rajasthan",['Apartments'],['1265'],['3'],['2'],['Furnished'],['New Launch'],['2'],['South'],"₹ 95,00,000"
https://www.olx.in/item/1bhk-availabel-under-construction-in-smgk-urbana-heights-jogeshwari-w-iid-1664249849,"Jogeshwari West, Mumbai, Maharashtra",['Apartments'],['700'],['1'],['2'],['Unfurnished'],['Under Construction'],,,"₹ 98,00,000"
https://www.olx.in/item/1rk-bachaa-floordirect-owner-mohan-garden-pratep-enclave-iid-1682702568,"Mohan Garden, Delhi, Delhi",['Apartments'],['300'],['1'],['1'],['Semi-Furnished'],['Ready to Move'],['1'],['South-West'],"₹ 6,99,999"
https://www.olx.in/item/ready-to-move-1-bhk-flat-for-sale-iid-1674467045,"Sector 115, Mohali, Punjab",['Builder Floors'],['650'],['1'],['1'],['Semi-Furnished'],['Ready to Move'],['1'],['North-East'],"₹ 17,90,000"
https://www.olx.in/item/1bhk2bhk3bhk-new-construction-builder-floor-nearby-uttam-nagar-west-iid-1653434835,"Uttam Nagar, Delhi, Delhi",['Builder Floors'],['425'],['1'],['1'],['Semi-Furnished'],['Ready to Move'],['1'],['North-East'],"₹ 12,51,551"
https://www.olx.in/item/navsari-bazar-2bhk-14-lac-faayde-mein-iid-1669153751,"Navsari Bazar Area, Surat, Gujarat",['Apartments'],['782'],['2'],['2'],['Semi-Furnished'],['Ready to Move'],['5'],['East'],"₹ 14,00,000"
https://www.olx.in/item/5-biswa-makan-hai-doble-story-front-me-dukan-hai-stucture-purana-hai-iid-1686001837,"Taruwala, Paonta Sahib, Himachal Pradesh",['Houses & Villas'],['5'],['4+'],['4+'],['Unfurnished'],['Ready to Move'],,['North-West'],"₹ 1,60,00,000"
https://www.olx.in/item/2bhk-flat-for-sale-jogeshwari-west-iid-1664248921,"Jogeshwari West, Mumbai, Maharashtra",['Apartments'],['1120'],['2'],['2'],['Semi-Furnished'],['Ready to Move'],['10'],,"₹ 1,70,00,000"
https://www.olx.in/item/life-time-gift-hai-2-bhk-in-noida-ext-sec-1-iid-1686001806,"Sector 1 Noida extension, Greater Noida, Uttar Pradesh",['Apartments'],['855'],['2'],['2'],['Semi-Furnished'],['Ready to Move'],['4'],['North-East'],"₹ 20,45,625"
https://www.olx.in/item/3bhk-flat-for-sale-kirni-patak-vaishali-nagar-iid-1672301453,"Vaishali Nagar, Jaipur, Rajasthan",['Builder Floors'],['1150'],['3'],['2'],['Semi-Furnished'],['Ready to Move'],['1'],['East'],"₹ 29,99,452"
https://www.olx.in/item/new-2-bhkbus-stop-nearedapallyvarapuzhaall-common-facilities23n-iid-1647599490,"Edapally, Kochi, Kerala",['Houses & Villas'],['700'],['2'],['3'],['Semi-Furnished'],['Ready to Move'],,['East'],"₹ 23,00,000"
https://www.olx.in/item/book-your-dream-flat-at-an-epitome-of-elegance-simplicity-in-asansol-iid-1680108784,"Mohishila, Asansol MC, West Bengal",['Apartments'],['1191'],['3'],['2'],['Semi-Furnished'],['New Launch'],['3'],['North-East'],"₹ 27,98,850"
https://www.olx.in/item/2bhk-for-sale-in-univarshal-cubicle-jogeshwari-west-iid-1663990651,"Jogeshwari West, Mumbai, Maharashtra",['Apartments'],['1150'],['2'],['2'],['Unfurnished'],['Ready to Move'],,,"₹ 1,60,00,000"
https://www.olx.in/item/-iid-1686001755,"Banjarawala, Dehradun, Uttaranchal",['Houses & Villas'],['1200'],['4'],['3'],['Furnished'],['New Launch'],['2'],['East'],"₹ 54,99,999"
https://www.olx.in/item/now-get-3-bhk-flat-in-gopalpur-iid-1680113159,"Narshamuda Village, Asansol MC, West Bengal",['Apartments'],['1172'],['3'],['2'],['Semi-Furnished'],['Under Construction'],['3'],['South-West'],"₹ 27,54,200"
https://www.olx.in/item/120gaj-house-for-sale-iid-1686001727,"Santi Nagar, Bhiwani, Haryana",['Houses & Villas'],['1070'],['3'],['3'],['Furnished'],['Ready to Move'],['1'],['South'],"₹ 48,00,000"
https://www.olx.in/item/4-bhk-new-house-thykoodam-iid-1685508239,"Thykoodam, Kochi, Kerala",['Houses & Villas'],['2500'],['4'],['4'],['Unfurnished'],['Ready to Move'],,,"₹ 1,48,00,000"
https://www.olx.in/item/4-bhk-house-kadavanthara-4000sqft-iid-1685395237,"Kadavanthra, Kochi, Kerala",['Houses & Villas'],['4000'],['4'],['4+'],['Furnished'],['Ready to Move'],,,"₹ 5,50,00,000"
https://www.olx.in/item/4-bhk-new-house-chilavnnoor-iid-1682928917,"Chilavannur, Kochi, Kerala",['Houses & Villas'],['2400'],['4'],['4'],['Semi-Furnished'],['Ready to Move'],,,"₹ 2,35,00,000"
https://www.olx.in/item/book-your-dream-flat-at-an-epitome-of-elegance-simplicity-in-asansol-iid-1680119767,"Riverside Township, Asansol MC, West Bengal",['Apartments'],['1327'],['3'],['2'],['Semi-Furnished'],['Under Construction'],['4'],['South-East'],"₹ 31,18,450"
https://www.olx.in/item/3-bhk-independent-floor-for-sale-in-indirapuram-iid-1680680255,"Indirapuram, Ghaziabad, Uttar Pradesh",['Builder Floors'],['1250'],['3'],['2'],['Semi-Furnished'],['Ready to Move'],['1'],['North-East'],"₹ 54,85,000"
https://www.olx.in/item/395-sqft-1rk-rs-19-lakhs-flat-for-sale-in-virar-east-0-down-payment-iid-1685946905,"Virar East, Mumbai, Maharashtra",['Apartments'],['395'],,['2'],['Unfurnished'],['Ready to Move'],['2'],,"₹ 19,00,000"
https://www.olx.in/item/2-bhk-apartment-for-sale-in-sector-127-iid-1683939920,"Sector 127, Mohali, Punjab",['Apartments'],['950'],['2'],['2'],['Semi-Furnished'],['Ready to Move'],['1'],['North-East'],"₹ 39,90,000"
https://www.olx.in/item/live-with-dream-home-in-chitilapilly-iid-1652766542,"North Nada, Guruvayur, Kerala",['Houses & Villas'],['1206'],['3'],['3'],['Unfurnished'],['New Launch'],,['North'],"₹ 45,99,999"
https://www.olx.in/item/3-bhk-semi-furnished-luxury-villa-iid-1685044072,"Sirsi road, Jaipur, Rajasthan",['Houses & Villas'],['1500'],['3'],['3'],['Semi-Furnished'],['Ready to Move'],['1'],['West'],"₹ 30,00,000"
https://www.olx.in/item/55-cents-2000-sqft-house-near-sfs-school-ettumanoor-town-asking-60lak-iid-1667305605,"Thavalakuzhy, Ettumanoor, Kerala",['Houses & Villas'],['2000'],['4'],['4'],['Semi-Furnished'],['Ready to Move'],['2'],['East'],"₹ 65,00,000"
https://www.olx.in/item/860sqft-land-for-sale-adambakkam-iid-1678319988,"Adambakkam, Chennai, Tamil Nadu",['Houses & Villas'],['860'],['2'],['2'],['Unfurnished'],['Ready to Move'],['0'],['West'],"₹ 86,00,000"
https://www.olx.in/item/individual-house-for-sale-omr-iid-1673640814,"OMR, Chennai, Tamil Nadu",['Houses & Villas'],['1500'],['2'],['2'],['Semi-Furnished'],['Ready to Move'],['0'],['West'],"₹ 85,00,000"
https://www.olx.in/item/individual-5bhk-duplex-house-madipakkam-mylai-kabaliswar-ngr-iid-1665148921,"Madipakkam, Chennai, Tamil Nadu",['Houses & Villas'],['1200'],['4+'],['4+'],['Semi-Furnished'],['Ready to Move'],['0'],['South'],"₹ 88,00,000"
https://www.olx.in/item/good-commercial-and-rental-income-property-adambakkam-surendar-nagar-iid-1658154922,"Adambakkam, Chennai, Tamil Nadu",['Houses & Villas'],['1750'],['4+'],['4+'],['Semi-Furnished'],['Ready to Move'],['0'],['North-West'],"₹ 2,85,00,000"
https://www.olx.in/item/1200sqft-land-with-individual-house-for-sale-iid-1655735945,"Adambakkam, Chennai, Tamil Nadu",['Houses & Villas'],['1200'],['4+'],['4+'],['Semi-Furnished'],['Ready to Move'],['0'],['East'],"₹ 95,00,000"
https://www.olx.in/item/2bhk-residential-apartments-adambakkam-ramakrishna-nagar-main-road-iid-1610789210,"Adambakkam, Chennai, Tamil Nadu",['Apartments'],['893'],['2'],['2'],['Semi-Furnished'],['Ready to Move'],['1'],['North'],"₹ 55,00,000"
https://www.olx.in/item/best-budged-luxury-home-in-bilaspur-iid-1684846946,"Vasant Vihar, Bilaspur, Chhattisgarh",['Houses & Villas'],['1000'],['2'],['2'],['Semi-Furnished'],['New Launch'],['1'],['East'],"₹ 21,99,000"
https://www.olx.in/item/2bhk-unfurnished-flat-for-sale-at-calicut-iid-1685087846,"Pokkunnu, Kozhikode, Kerala",['Apartments'],['1147'],['2'],['2'],['Unfurnished'],['Ready to Move'],,,"₹ 77,00,000"
https://www.olx.in/item/individual-villas-for-sale-near-sriperumbudur-toll-plaza--iid-1685056657,"Sipcot Industrial Park Irunkattukottia, Chennai, Tamil Nadu",['Houses & Villas'],['700'],['1'],['1'],['Semi-Furnished'],['Under Construction'],,['North-East'],"₹ 27,50,000"
https://www.olx.in/item/55-cent-5-bhk-red-brick-construction-iid-1684295474,"Kazhakoottam, Thiruvananthapuram, Kerala",['Houses & Villas'],['2400'],['4+'],['4+'],['Furnished'],['Ready to Move'],['2'],['East'],"₹ 99,00,000"
https://www.olx.in/item/aluva-carmal-hospital-3-bhk-villa-55-lakhs-iid-1683537454,"Assissi Nagar, Aluva, Kerala",['Houses & Villas'],['1550'],['3'],['3'],['Semi-Furnished'],['Ready to Move'],,['East'],"₹ 55,00,000"
https://www.olx.in/item/2bhk-premium-furnished-flat-iid-1683042175,"Matigara, Siliguri, West Bengal",['Apartments'],['1035'],['2'],['2'],['Furnished'],['Ready to Move'],['1'],['North'],"₹ 60,00,000"
https://www.olx.in/item/10cent-koratty-2km-angamaly-10km-nh-1km-iid-1679764181,"Muringoor, Koratty, Kerala",['Houses & Villas'],['1450'],['3'],['3'],['Semi-Furnished'],['Ready to Move'],,['North'],"₹ 55,00,000"
https://www.olx.in/item/1bhkvartak-nagar-iid-1676276119,"Vartak Nagar, Thane, Maharashtra",['Apartments'],['680'],['1'],['2'],['Unfurnished'],['Ready to Move'],['18'],['East'],"₹ 73,00,000"
https://www.olx.in/item/4bhkmainroadthirumalathachottukavu-iid-1675924464,"Thirumala, Thiruvananthapuram, Kerala",['Houses & Villas'],['2100'],['4'],['4'],['Semi-Furnished'],['Ready to Move'],,,"₹ 62,00,000"
https://www.olx.in/item/55cent-koratty-2km-nh-500murgent-sale-iid-1675562840,"Muringoor, Koratty, Kerala",['Houses & Villas'],['1700'],['3'],['2'],['Semi-Furnished'],['Ready to Move'],,,"₹ 49,00,000"
https://www.olx.in/item/my-villas-thirumala-pidarm-tvm-iid-1671831949,"Thirumala, Thiruvananthapuram, Kerala",['Houses & Villas'],['1900'],['3'],['3'],['Semi-Furnished'],['Ready to Move'],,,"₹ 55,00,000"
https://www.olx.in/item/3-bhk-flat-for-sale-iid-1669535217,"SEVOKE ROAD, Siliguri, West Bengal",['Apartments'],['1686'],['3'],['3'],['Semi-Furnished'],['Ready to Move'],['1'],['East'],"₹ 84,00,000"
https://www.olx.in/item/3-bhk-flat-for-sale-iid-1669225857,"Jyoti Nagar, Siliguri, West Bengal",['Apartments'],['1384'],['3'],['2'],['Unfurnished'],['Ready to Move'],['3'],,"₹ 54,00,000"
https://www.olx.in/item/semifurnished-3-bhk-flat-sale-in-manipal-flat-in-very-good-condition-iid-1682537192,"Manipal, Udupi, Karnataka",['Apartments'],['1785'],['3'],['3'],['Semi-Furnished'],['Ready to Move'],['1'],['North'],"₹ 62,00,000"
https://www.olx.in/item/2bhk-flat-available-in-daladali-chowk-iid-1681262366,"Booty, Ranchi, Jharkhand",['Builder Floors'],['1350'],['2'],['2'],['Semi-Furnished'],['Under Construction'],['4'],['East'],"₹ 46,00,000"
